index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
56,Apple iPhone XR (64GB) - Black,15 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2018-11-24,It is heavy weight if u use more ull feel it hard to hold on regular note!,3.0 out of 5 stars,Apple,Amazon Customer,It is heavy weight phone
57,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-07-22,"There have been multiple issues faced since started installing and restoring from icloud. Gets hanged/stuck, suddenly WiFi gets disconnected and doesn't get connected till restart, deteriorated network speed on usage of the data.....",1.0 out of 5 stars,Apple,Arun Stambhampelli,Bad quality/performance
58,Apple iPhone XR (64GB) - Black,6 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-08-08,"First off, the battery life is INCREDIBLE! This is the first phone I have used where I can get two days of use on one charge! I would regularly charge the phone overnight one night, then go to bed at midnight with 55-60% left the next night, leave it unplugged, and finish the next day at midnight with around 2-5%. The size of the phone was just just about perfect for holding/scrolling with one hand, and I usually wear men’s size medium gloves for reference.",5.0 out of 5 stars,Apple,Bharat Oberoi,Superb price thanx to amazon
59,Apple iPhone XR (64GB) - Black,8 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-04-04,"When compared with XS only visible difference would be screen, that too when kept side by side.",5.0 out of 5 stars,Apple,Apurv Sinha,Worth Every Penny
60,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-03-27,"Awesome IPhone.. I have upgraded from iPhone 6 and I can notice the significant different in display, touch and XR is certainly faster. It’s worth the upgrade..! Thank you Amazon for delivering it securely.",5.0 out of 5 stars,Apple,Richa G.,I love it..!
61,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-01-21,"Got this phone for offer price. Everything is great from packing to delivery. Display quality is very good. Dual sim option is very good, got esim from airtel",5.0 out of 5 stars,Apple,Karthik S,Xcellent phone
62,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-07-16,Bought this phone for my wife. She's absolutely happy with the phone.,5.0 out of 5 stars,Apple,Arnab Chowdhury,Best iPhone to buy at this price.
63,Apple iPhone XR (64GB) - Black,7 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-09-04,I want to replace this iphone because since i got this it worked well for w week then later on its speed is slowed down and even it hangs sometimes. Its been 3 months since i got this n i m already irritated with this device. My lighting usb has already stopped working .,1.0 out of 5 stars,Apple,Amazon Customer,Swap my iphone xr
64,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-04-17,Great phone for better photos and low light battery usage is much better than X,5.0 out of 5 stars,Apple,Monty,Thanks apple India. Very very thanks amazon for faster delivery and original product
65,Apple iPhone XR (64GB) - Black,6 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-06-03,"So overall it’s a pretty nice phone, I honestly don’t find much difference in features from my old iPhone 6. Apart from face recognition.",4.0 out of 5 stars,Apple,Souqa Lifestyle,Good phone but horribly heavy
66,Apple iPhone XR (64GB) - Black,13 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2018-11-28,Good phone,5.0 out of 5 stars,Apple,Shaiju Georger,Very good phone very fast
67,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-07-18,"I’ve been using Android for close to a decade and now decided to check out iOS. Thanks to Amazon Prime Sale, got iPhone XR for a discounted price(Still expensive), Coming to the iPhone itself, after using phone for 3 days, below are the points I came across.",4.0 out of 5 stars,Apple,Bharath Yadav,My First Apple iPhone
68,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-09-30,Using this phone since 2 months. Here is my review. Hope you will find it useful.,5.0 out of 5 stars,Apple,Prashant,Nice Phone
69,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-06-16,"I was skeptical looking at some XR reviews and also purchasing an iPhone off Amazon (previously always bought through Apple Stores). However, so far happy with what I have. The delivery was fast (on Prime, next day); all original packing (phone box) and phone is working fine. Touchwood - no issues. The Deal was good with the 10% additional HDFC discount. Go for 128 GB (or even higher) - the few extra thousand are worth it when you run out of space.",5.0 out of 5 stars,Apple,Anushka M,XR Deals seem very good
70,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-10-27,I got a defective iPhone XR. The screen is defective. There’s a blue shade on all the four sides of the screen. The phone’s working completely fine though.  So whoever purchased the phone while unboxing please check your device thoroughly. It was my mistake that i thought that maybe it’s something related to software which will be fixed after software update but it didn’t. And in that belief i skipped my 10 days return policy as well. I still don’t blaim amazon because i have purchased my Airpods from them as well. But still appario should not sell defective products to customers. Now i have to go through a hassle of getting the screen replaced from service centre and for that service centre will keep my phone for at least 7-10 days. It’s disappointing that i have to go through all this for a brand new phone. The reason why i didn’t upload a pic is bcuz it will not be visible in a pic taken from another phone.,2.0 out of 5 stars,Apple,Mandeep Kumar,Got a defective screen product delivered.
71,Apple iPhone XR (64GB) - Black,12 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2018-12-03,ALL good,5.0 out of 5 stars,Apple,Ritika,Loved it
72,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-10-03," I chose iPhone XR over x. The reasons are, it is 6.1-inch display and supports dual sim. the Battery Durability longs last. I got the Brand New peace (made in 2019, September) without any defect.",5.0 out of 5 stars,Apple,Syam Jeevan,Blindly go for it.
73,Apple iPhone XR (64GB) - Black,3 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2020-01-29,"During the great India sale, I saw this model on offer and my sister was dying to get a new phone since her old phone was barely keeping up. I finally made up my mind,, arranged the funds and got it for my sister.",5.0 out of 5 stars,Apple,Subhradeep ,Apple's most selling model
74,Apple iPhone XR (64GB) - Black,7 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-07-09,"Phone looks beautiful. I bought it just one month before thru Amazon, when I put my sim it's speaker has not been working , it is difficult to listen voice sometimes it becomes disconnected. Although my android phone is working good at the same place. I don't know whom should I contact about my complaint.",1.0 out of 5 stars,Apple,Amazon Customer,iPhone beautiful but not functional
75,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-06-03,"After transition from Android to iOS, I felt Android is more user friendly compared to iOS.",5.0 out of 5 stars,Apple,Pavankumar,Felt Android is better compared to ios
76,Apple iPhone XR (64GB) - Black,10 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-04-22,I am not able to activate iphone after several attempts. Today only i purchased.,1.0 out of 5 stars,Apple,LovelySharma,Not getting activated
77,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-11-24,Hello friends!! This is my honest review after using it for almost 2 months. I was using android since last seven years but then I decided to go for iPhone. Here are the pros and cons according to me which I have felt after using it for almost 2 months,4.0 out of 5 stars,Apple,aayush jain,"PHONE IS GOOD, but THE OPERATING SYSTEM (ios) IS NOT!!"
78,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-06-01,So upgrading from 6S+ to XR. First reactions:,4.0 out of 5 stars,Apple,ashish b.,"Good phone, good deal"
79,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2020-01-17,Everything look good but I never expect.,1.0 out of 5 stars,Apple,Ajay sahu,🙏🏽
80,Apple iPhone XR (64GB) - Black,3 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-10-08,"Upgraded from 5s to xr after 3 years of 5s use. Purchased it at ₹37999 after low battery issues with 5s. Why I choose xr rather than iPhone 8 ,7 or even 6s even when I bought 5s after 3 years of its initial launch is",5.0 out of 5 stars,Apple,Truth,Apple's Perfection at a premium but ....
81,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-08-25,"Before I start this review I’ll let you know, I love the Apple brand and I’ve never used a 1080p OLED phone in my life (This screen seems perfectly normal to me). That being said I’ll dive into the review. I got this phone on the Prime day sale and I’ve been using it for almost a month now and here are my thoughts about this phone.",5.0 out of 5 stars,Apple,Kevin,Great hardware + Stunning software = 1 magical experience
82,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-05-07,Got this product in the amazon flash sale and got a decent discount. Have been using the device for a few days and can certainly say that this iPhone has the best battery life till date. Phone lasted for almost 30 hours with heavy usage. The face recognition has certainly been improved from iPhone X. The only thing I dislike about the phone is the Screen Quality. You won’t find any major difference in the screen quality unless and until you stream Netflix or watch YouTube. Overall I feel this is one of the best iPhones apple has launched.,4.0 out of 5 stars,Apple,Sidhant Ahuja,iPhone with the Best Battery Life
83,Apple iPhone XR (64GB) - Black,6 people found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-08-10,You will always feel cheated after buying an iPhone. It will get cheaper by every next 2-3 months.,4.0 out of 5 stars,Apple,Awinash Goswami,ok
84,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-11-29,"I have been using this phone for a while now. When I decided to buy this phone I checked on negative reviews first and after buying thought of using it first and then give a feedback. This is the perfect Phone with all advanced features for a normal user, which is worth for the price. Moving unto the flaws seen on the feedbacks, most of them complaining about the display being low resolution and LCD. In my opinion you won’t spot any difference with other iPhone displays. Another thing I’ve seen than lot of people complaining about the single camera, however, the picture quality you get will amuse you.",5.0 out of 5 stars,Apple,Sobin Thomas,Never mind the negative reviews- used review- Excellent phone.
