Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0414,Installation,10,F0414 - Is chiller sytem adequate to meet mission requirements, Is chiller sytem adequate to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0421,Installation,10,F0421 - Receives adequate fire and emergency services support to meet mission requirements, Receives adequate fire and emergency services support to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0430,Installation,10,F0430 - Is Facility adequate to meet mission requirements, Is Facility adequate to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0431,Installation,10,F0431 - Is work space adequate to meet mission requirements, Is work space adequate to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0432,Installation,10,F0432 - Is SCIF adequate to meet mission requirements, Is SCIF adequate to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0433,Installation,10,F0433 - Is COOP or alternate facility adequate to meet mission requirements, Is COOP or alternate facility adequate to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0441,Installation,10,F0441 - Receives adequate vehicle support to meet mission requirements, Receives adequate vehicle support to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0450,Installation,10,F0450 - Receives adequate security and force protection support to meet mission requirements, Receives adequate security and force protection support to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0600,Installation,10,F0600 - Receives adequate communications support to meet mission requirements, Receives adequate communications support to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0601,Installation,10,F0601 - Receives adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements, Receives adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0602,Installation,10,F0602 - Receives adequate cyber defense support to meet mission requirements, Receives adequate cyber defense support to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0910,Installation,10,F0910 - Are support agreements with outside agencies current and adequate to meet mission requirements, Are support agreements with outside agencies current and adequate to meet mission requirements,Y,
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0122,Installation,10,F0122 - Receives adequate finance support to meet mission requirements, Receives adequate finance support to meet mission requirements,N,F0122 -  Fianance office is only able to provide limited assistance until an MOU is established through HHQ. 
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,AFST 2.1.2.2,"Create and Disseminate Integrated, Predictive All-Source Intelligence of Threat Space Systems","AFST 2.1.2.2 - Create and Disseminate Integrated, Predictive All-Source Intelligence of Threat Space Systems","Create and Disseminate Integrated, Predictive All-Source Intelligence of Threat Space Systems",,X,X360,Other functional based standards,13,X360 - Production of requirements relating to foreign navigation systems,Production of requirements relating to foreign navigation systems,N,Standards related to Production of requirements relating to foreign navigation systems require further attention. This specifically pertains to the measure: 'Production of requirements relating to foreign navigation systems'.
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Reserve,Force Generation,Core,SN 2.4.2.5,Provide Scientific and Technical Intelligence (S&TI),SN 2.4.2.5 - Provide Scientific and Technical Intelligence (S&TI),Provide Scientific and Technical Intelligence (S&TI),,X,X362,Other functional based standards,13,X362 - Production of requirements relating to foreign space-based communication systems,Production of requirements relating to foreign space-based communication systems,N,X362 - Standards related to Production of requirements relating to foreign space-based communication systems require further attention. This specifically pertains to the measure: 'Production of requirements relating to foreign space-based communication systems'.
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SN 2.4.2.5,Provide Scientific and Technical Intelligence (S&TI),SN 2.4.2.5 - Provide Scientific and Technical Intelligence (S&TI),Provide Scientific and Technical Intelligence (S&TI),,X,X363,Other functional based standards,13,"X363 - Production of requirements relating to foreign space-based Intelligence, Surveillance, and Reconnaisance","Production of requirements relating to foreign space-based Intelligence, Surveillance, and Reconnaisance",N,"Standards related to Production of requirements relating to foreign space-based Intelligence, Surveillance, and Reconnaisance require further attention. This specifically pertains to the measure: 'Production of requirements relating to foreign space-based Intelligence, Surveillance, and Reconnaisance'."
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,AFST 2.1.2.2,"Create and Disseminate Integrated, Predictive All-Source Intelligence of Threat Space Systems","AFST 2.1.2.2 - Create and Disseminate Integrated, Predictive All-Source Intelligence of Threat Space Systems","Create and Disseminate Integrated, Predictive All-Source Intelligence of Threat Space Systems",,X,X472,Other functional based standards,13,"X472 - Sufficiency of available data on foreign intelligence, surveillance, and reconnaissance (ISR) systems","Sufficiency of available data on foreign intelligence, surveillance, and reconnaissance (ISR) systems",N,"X472 - Standards related to Sufficiency of available data on foreign intelligence, surveillance, and reconnaissance (ISR) systems require further attention. This specifically pertains to the measure: 'Sufficiency of available data on foreign intelligence, surveillance, and reconnaissance (ISR) systems'."
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0410,Installation,10,F0410 - Receives adequate civil engineering and real property support to meet mission requirements, Receives adequate civil engineering and real property support to meet mission requirements,N,F0130 - Contract personnel are not available during critical time frames due to differing work schedules.
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0422,Installation,10,F0422 - Is fire suppresion adequate to meet mission requirements, Is fire suppresion adequate to meet mission requirements,N,F0422 - Limited access to fire suppression supplies and spare parts is delaying necessary repairs.
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0440,Installation,10,F0440 - Receives adequate logistics readiness support to meet mission requirements, Receives adequate logistics readiness support to meet mission requirements,N,F0440 - Insufficient contingency planning is affecting the ability to respond to unexpected disruptions in the supply chain
NSIC,NSIC,0001 SPACE ANALYSIS SQ 0000,Wright Patterson,PS3AA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0900,Installation,10,F0900 - Receives adequate medical support to meet mission requirements, Receives adequate medical support to meet mission requirements,N,F0900 - Insufficient funding for medical support contracts is affecting the availability of third-party services.
