Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1433,Installation,10,F0433 - Provide COOP or alternate facility adequate to meet mission requirements,Provide COOP or alternate facility adequate to meet mission requirements,N,F1433 - Insufficient funding has limited the development and implementation of comprehensive continuity plans.
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1440,Installation,10,F0440 - Provide adequate logistics readiness support to meet mission requirements,Provide adequate logistics readiness support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1441,Installation,10,F0441 - Provide adequate vehicle support to meet mission requirements,Provide adequate vehicle support to meet mission requirements,N,F1441 - Insufficient number of vehicles to support the current mission requirements.
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1450,Installation,10,F0450 - Provide adequate security and force protection support to meet mission requirements,Provide adequate security and force protection support to meet mission requirements,N,F1450 - Insufficient funding is limiting the ability to maintain adequate force protection measures.
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1600,Installation,10,F0600 - Provide adequate communications support to meet mission requirements,Provide adequate communications support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1601,Installation,10,F0601 - Provide adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements,Provide adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1602,Installation,10,F0602 - Provide adequate cyber defense support to meet mission requirements,Provide adequate cyber defense support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1900,Installation,10,F0900 - Provide adequate medical support to meet mission requirements,Provide adequate medical support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Provide adequate support from base support agencies,SFSN.3.5.1.10 - Provide adequate support to base support agencies,Provide Installation Support,,F,F1910,Installation,10,F0910 - Provide support agreements with outside agencies current and adequate to meet mission requirements,Provide support agreements with outside agencies current and adequate to meet mission requirements,N,F1910 - Conflicting priorities between organizations are leading to difficulties in honoring support agreements.
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Recieve adequate support from base support agencies,SFSN.3.5.1.11 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F1930,Installation,10,F1930 - Receives adequate funding for facility requirements,Receives adequate funding for facility requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Recieve adequate support from base support agencies,SFSN.3.5.1.11 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F1940,Installation,10,F1940 - Receives adequate legal office support to meet mission requirements,Receives adequate legal office support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Recieve adequate support from base support agencies,SFSN.3.5.1.11 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F1950,Installation,10,F1950 - Receives adequate chaplain support to meet mission requirements,Receives adequate chaplain support to meet mission requirements,Y,
SPOC,SBD 1,0001 SPACE BASE DE 0000,Peterson Space Force Base,9ABBA,Active,Force Generation,Core,SFSN.3.5.1.11,Recieve adequate support from base support agencies,SFSN.3.5.1.11 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F1960,Installation,10,F1960 - Receives adequate mental health support to meet mission requirements,Receives adequate mental health support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0110,Installation,10,F0110 - Receives adequate force support to meet mission requirements, Receives adequate force support to meet mission requirements,N,F0110 - Not receiving adequete force support due to manning. 
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0111,Installation,10,F0111 - Receives adequate Special Security Office (SSO) support to meet mission requirements,Receives adequate Special Security Office (SSO) support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0120,Installation,10,F0120 - Receives adequate Contracting Office support to meet mission requirements, Receives adequate Contracting Office support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0122,Installation,10,F0122 - Receives adequate finance support to meet mission requirements, Receives adequate finance support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0130,Installation,10,F0130 - Receives adequate contractor support to meet mission requirements, Receives adequate contractor support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0410,Installation,10,F0410 - Receives adequate civil engineering and real property support to meet mission requirements, Receives adequate civil engineering and real property support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0411,Installation,10,F0411 - Is commercial power adequate to meet mission requirements, Is commercial power adequate to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0412,Installation,10,F0412 - Is generator / UPS / back up power adequate to meet mission requirements, Is generator / UPS / back up power adequate to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0413,Installation,10,F0413 - Is HVAC adequate to meet mission requirements, Is HVAC adequate to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0414,Installation,10,F0414 - Is chiller sytem adequate to meet mission requirements, Is chiller sytem adequate to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0421,Installation,10,F0421 - Receives adequate fire and emergency services support to meet mission requirements, Receives adequate fire and emergency services support to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFTA 3.5.2.6.2.1,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,SFTA 3.5.2.6.2.1 - Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,,F,F009,Installation,10,"F009 - Other support functions (cyber, intel, etc) enable operations availability","Other support functions (cyber, intel, etc) enable operations availability",N,"Standards related to Other support functions (cyber, intel, etc) enable operations availability require further attention. This specifically pertains to the measure: 'Other support functions (cyber, intel, etc) enable operations availability'."
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0431,Installation,10,F0431 - Is work space adequate to meet mission requirements, Is work space adequate to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0433,Installation,10,F0433 - Is COOP or alternate facility adequate to meet mission requirements, Is COOP or alternate facility adequate to meet mission requirements,Y,
SPOC,Delta 9,0001 SPACE OPNS SQ 0000,Schriever Space Force Base,5SAAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0440,Installation,10,F0440 - Receives adequate logistics readiness support to meet mission requirements, Receives adequate logistics readiness support to meet mission requirements,Y,
